high,medium,low
0.06551296,0.070586696,0.86390036
0.10559131,0.20993264,0.684476
0.076172106,0.11795127,0.8058767
0.13129786,0.31750038,0.55120176
0.0888208,0.15563574,0.7555435
0.16915642,0.39791352,0.43293002
0.19506831,0.40082908,0.40410262
0.097429074,0.23463388,0.66793704
0.08459646,0.16005972,0.7553438
0.18034324,0.34459853,0.47505826
0.12448541,0.28580403,0.5897106
0.16396074,0.40475047,0.43128878
0.18266147,0.35902232,0.45831618
0.091843195,0.085875966,0.8222808
0.085913636,0.08436911,0.8297172
0.12489427,0.2714243,0.60368145
0.10034781,0.17537007,0.72428215
0.17563707,0.35884523,0.46551773
0.078889266,0.076793686,0.844317
0.17930879,0.36675462,0.45393658
0.07754648,0.094384424,0.8280691
0.20455864,0.40583032,0.38961104
0.09920848,0.20324957,0.69754195
0.12653688,0.25833404,0.61512905
0.10869472,0.21930741,0.67199785
0.1188247,0.27518922,0.60598606
0.11325582,0.2936409,0.59310323
0.16901141,0.27213213,0.5588564
0.26490575,0.3758544,0.35923985
0.077296555,0.10808421,0.8146193
0.13843505,0.18635356,0.67521137
0.10657114,0.16701531,0.7264135
0.08681144,0.08422346,0.8289651
0.10800027,0.23277949,0.6592203
0.09094949,0.21021156,0.6988389
0.12867148,0.29632008,0.57500845
0.075289674,0.086115316,0.838595
0.15881416,0.34464467,0.49654114
0.20482694,0.32226744,0.47290564
0.19950527,0.37155092,0.42894387
0.1373105,0.38789606,0.47479346
0.20685473,0.32559764,0.4675476
0.08971234,0.10922789,0.8010597
0.15744169,0.35337526,0.489183
0.06912262,0.08129532,0.849582
0.24264055,0.38347423,0.37388518
0.18016812,0.33950078,0.48033115
0.21163458,0.39354545,0.39481995
0.07122307,0.09310324,0.8356737
0.11328659,0.27173692,0.6149765
0.13295028,0.2761076,0.59094214
0.2086474,0.37912688,0.4122257
0.14987284,0.293697,0.55643016
0.116524994,0.271705,0.61177003
0.1101752,0.22963814,0.6601867
0.23359753,0.1593542,0.6070483
0.088462315,0.11830752,0.7932302
0.15270634,0.16801473,0.6792789
0.11060171,0.2780518,0.61134654
0.10562263,0.18832022,0.7060572
0.1337316,0.33840582,0.5278626
0.2183184,0.4041078,0.37757382
0.09554551,0.23790105,0.66655344
0.10820734,0.16581783,0.72597486
0.08591347,0.100671,0.8134155
0.17585935,0.33417308,0.4899676
0.116583504,0.26958817,0.6138283
0.0945974,0.2258253,0.67957735
0.12740326,0.14083016,0.7317666
0.114659,0.24654214,0.63879883
0.08542826,0.10522893,0.80934286
0.24573396,0.39763087,0.35663518
0.14197463,0.25814852,0.5998768
0.1420089,0.38736454,0.4706265
0.13225678,0.30408922,0.563654
0.117212616,0.2511184,0.631669
0.28171226,0.4238523,0.29443547
0.10155459,0.11988826,0.7785572
0.08797973,0.10948317,0.8025371
0.13465165,0.34289935,0.52244896
0.11507067,0.1276377,0.7572916
0.13694556,0.34875244,0.514302
0.1288511,0.26676035,0.60438854
0.16002837,0.33253124,0.5074404
0.18120217,0.37752813,0.44126967
0.106226936,0.22822337,0.6655497
0.14541432,0.30823267,0.54635304
0.15892915,0.31710052,0.5239703
0.11615429,0.24871282,0.6351329
0.08711645,0.15516043,0.75772315
0.12427545,0.28469416,0.5910304
0.19390063,0.3817131,0.4243863
0.15428495,0.32021195,0.5255031
0.08650269,0.08328606,0.8302112
0.074342825,0.09224591,0.8334113
0.10587509,0.18484479,0.7092801
0.3935109,0.24395792,0.36253116
0.14056395,0.29366353,0.5657725
0.06673599,0.075940825,0.85732317
0.07963497,0.09880578,0.82155925
0.2902314,0.4079564,0.30181217
0.08320738,0.0819539,0.8348387
0.06910671,0.084666274,0.84622705
0.09793884,0.11159509,0.79046607
0.1465261,0.30478227,0.54869163
0.1204747,0.26206332,0.617462
0.09006212,0.19162746,0.7183104
0.11267079,0.19536379,0.69196546
0.066000335,0.07261728,0.8613824
0.15850791,0.3329751,0.508517
0.075785175,0.12834239,0.79587245
0.13586606,0.18484265,0.67929125
0.13489234,0.3005868,0.5645209
0.11792399,0.23412973,0.6479463
0.15514499,0.37316966,0.4716853
0.09051946,0.10478656,0.804694
0.20998801,0.3563803,0.43363163
0.12021676,0.27815464,0.60162866
0.14766052,0.32675776,0.5255817
0.115422584,0.29158446,0.59299296
0.32758528,0.41728672,0.25512797
0.12154909,0.2849062,0.59354466
0.11375601,0.18419036,0.70205367
0.10980774,0.21481967,0.6753726
0.1301408,0.3370543,0.53280485
0.07206462,0.08439585,0.8435395
0.20974243,0.4276358,0.36262172
0.1306957,0.31599554,0.5533088
0.12103,0.2626552,0.6163148
0.13663846,0.34751883,0.51584274
0.09433161,0.1593624,0.74630594
0.23722374,0.3999383,0.362838
0.1301225,0.28758752,0.58229
0.34842652,0.3682402,0.28333327
0.07162559,0.0985309,0.8298436
0.19263126,0.32615817,0.48121062
0.18266946,0.29993302,0.5173975
0.11305115,0.264321,0.6226278
0.23725584,0.3877265,0.37501767
0.09333399,0.105528265,0.8011377
0.10493484,0.1958322,0.69923294
0.09441205,0.21912852,0.6864594
0.17111503,0.37796262,0.45092237
0.06590477,0.073704585,0.8603906
0.100606516,0.17885527,0.7205382
0.124985956,0.3378436,0.53717047
0.11970143,0.22055936,0.6597392
0.13579136,0.30563754,0.55857104
0.11085187,0.2011051,0.688043
0.13462104,0.33628452,0.52909446
0.08226113,0.14429314,0.7734457
0.09862572,0.15371276,0.7476615
0.117589645,0.27095985,0.6114505
0.39409813,0.24478497,0.3611169
0.12619582,0.26870182,0.60510236
0.0920547,0.1624705,0.7454748
0.23006488,0.40424785,0.36568725
0.12058219,0.27462447,0.60479337
0.06652283,0.07663674,0.8568404
0.102687284,0.22036214,0.6769506
0.2689297,0.39381716,0.33725318
0.15427667,0.354499,0.49122432
0.18204902,0.4088077,0.4091433
0.1650716,0.3519678,0.48296064
0.12397439,0.29225793,0.58376765
0.24449159,0.3955119,0.35999653
0.096287765,0.2426142,0.661098
0.08915142,0.21210541,0.6987432
0.09039992,0.17489603,0.734704
0.16004916,0.1449311,0.6950197
0.07324219,0.094418116,0.83233964
0.078123055,0.12486673,0.7970102
0.109725244,0.12275793,0.7675168
0.15655704,0.27222043,0.57122254
0.11079292,0.2608568,0.62835026
0.09616224,0.24192859,0.66190916
0.07652176,0.103230946,0.82024735
0.06680604,0.07969275,0.85350126
0.08044341,0.07872527,0.8408313
0.108220346,0.22052053,0.67125916
0.0910538,0.18199362,0.72695255
0.19057168,0.31461072,0.49481764
0.15480147,0.30680525,0.53839326
0.10471543,0.13177611,0.7635085
0.11731167,0.2712743,0.611414
0.15393949,0.42292064,0.42313987
0.17768146,0.30617926,0.51613927
0.16940281,0.3488763,0.48172086
0.14171612,0.27379915,0.58448476
0.07256586,0.100789785,0.8266443
0.098320745,0.13931483,0.76236445
0.10756385,0.124950744,0.76748544
0.31165007,0.3934514,0.29489857
0.08054688,0.12323052,0.7962226
0.09423392,0.19825132,0.70751476
0.15865356,0.32359412,0.5177523
0.13612351,0.32445335,0.53942317
0.12097435,0.3460903,0.5329354
0.0955638,0.12693986,0.77749634
0.35274935,0.32691544,0.32033518
0.17332269,0.32208985,0.5045875
0.067241475,0.07931233,0.8534462
0.12778951,0.26976344,0.6024471
0.1616286,0.33190003,0.5064714
0.106995575,0.15748294,0.7355215
0.098269,0.22281294,0.67891806
0.20608649,0.33804497,0.4558685
0.09900345,0.15004255,0.75095403
0.09866745,0.22805469,0.67327785
0.09807192,0.16514292,0.7367852
0.15261829,0.33246315,0.51491857
0.07117808,0.10161698,0.8272049
0.121637486,0.29571214,0.58265036
0.09390546,0.1991684,0.7069261
0.13705096,0.29398942,0.5689596
0.09417298,0.17228748,0.7335396
0.13600197,0.24839161,0.6156064
0.22667445,0.37766406,0.39566147
0.16453971,0.32783186,0.5076284
0.078638695,0.09695181,0.8244095
0.110628955,0.14829503,0.741076
0.095933534,0.22942887,0.67463756
0.20287839,0.33038232,0.46673933
0.1186964,0.25245997,0.6288436
0.066821896,0.079474285,0.8537038
0.116730765,0.23491554,0.6483537
0.13261895,0.31039804,0.55698305
0.1573558,0.35184544,0.49079883
0.16900493,0.34456265,0.48643243
0.092726186,0.1963049,0.7109689
0.13153757,0.2800054,0.58845705
0.12694104,0.23735955,0.6356994
0.12614983,0.2741305,0.59971964
0.08734805,0.15745793,0.75519407
0.1422553,0.27253434,0.5852103
0.14342952,0.3518787,0.5046918
0.08078828,0.11922695,0.7999848
0.06656481,0.07605399,0.85738117
0.10070238,0.258533,0.6407646
0.13460515,0.32358733,0.5418075
0.14721723,0.3903688,0.462414
0.11911708,0.29172462,0.58915824
0.13386524,0.4019926,0.46414223
0.114560105,0.25737214,0.62806773
0.08555237,0.13982554,0.7746221
0.22995876,0.39559025,0.37445098
0.36437914,0.36745018,0.26817065
0.19467054,0.39227858,0.41305092
0.13149172,0.28550035,0.58300793
0.15022156,0.32851195,0.52126646
0.09060694,0.17369328,0.7356997
0.23785469,0.37097663,0.39116862
0.1471169,0.27749935,0.5753837
0.08645168,0.15055071,0.7629976
0.10750564,0.22402313,0.6684712
0.11296286,0.25001845,0.6370187
0.14007647,0.3196686,0.5402549
0.09457074,0.18913458,0.7162947
0.08985215,0.1985117,0.7116362
0.09848703,0.23111494,0.67039806
0.11488999,0.22201848,0.66309154
0.11276182,0.27006534,0.61717284
0.19556572,0.29183617,0.5125981
0.13194622,0.31514382,0.55291
0.06582465,0.072043434,0.8621319
0.096438825,0.110705085,0.7928561
0.10309798,0.22722039,0.66968167
0.077172674,0.08967454,0.8331528
0.17609268,0.3248943,0.499013
0.27475336,0.42660412,0.29864255
0.11323943,0.26206735,0.6246932
0.067276716,0.07890595,0.8538174
0.16234851,0.3224001,0.5152514
0.18223271,0.39541858,0.42234874
0.120800845,0.26797166,0.61122745
0.121712424,0.27594933,0.60233825
0.15335034,0.38268295,0.4639667
0.19398658,0.47246844,0.333545
0.091938354,0.23998803,0.66807365
0.08376351,0.13489178,0.7813447
0.07041205,0.09304092,0.836547
0.14615886,0.31284204,0.54099905
0.14942095,0.37910676,0.47147232
0.14658846,0.30810577,0.5453057
0.14568645,0.33364904,0.5206645
0.15297239,0.31543612,0.5315915
0.1035324,0.16420487,0.7322627
0.14459042,0.31079537,0.54461426
0.07219208,0.08954131,0.8382666
0.08019818,0.14426032,0.7755415
0.26386833,0.40611848,0.33001316
0.06610017,0.07121941,0.86268044
0.09641706,0.10585397,0.79772896
0.1257825,0.23828521,0.63593227
0.22834384,0.38129646,0.3903597
0.08304488,0.14779125,0.76916385
0.20783553,0.3623641,0.42980036
0.08226943,0.09211573,0.8256148
0.07109748,0.09126141,0.8376411
0.11098636,0.20982873,0.6791849
0.16472101,0.33553815,0.4997408
0.14292277,0.3960743,0.46100292
0.079925604,0.097384356,0.82269007
0.16861677,0.2762457,0.5551375
0.11095079,0.28803584,0.60101336
0.11595602,0.17056261,0.71348137
0.38849825,0.3533277,0.25817403
0.12252437,0.24813774,0.6293379
0.12944046,0.27422827,0.59633124
0.17378224,0.3801463,0.44607148
0.17369969,0.38425827,0.442042
0.06786467,0.08562175,0.8465135
0.08288586,0.14121813,0.775896
0.18525173,0.32683522,0.48791304
0.08169284,0.1421787,0.77612853
0.121829934,0.28706005,0.59111
0.0722234,0.096447445,0.8313291
0.14664392,0.3313235,0.52203256
0.16928114,0.35812086,0.47259796
0.18676358,0.42397842,0.38925803
0.164081,0.34845427,0.48746473
0.10144715,0.23253095,0.66602194
0.16350935,0.38531253,0.45117813
0.2347687,0.4475341,0.3176972
0.080423646,0.12409662,0.7954798
0.19032644,0.35124263,0.45843095
0.10510752,0.17859639,0.7162961
0.08607971,0.15745082,0.7564695
0.0789566,0.07661358,0.8444298
0.2551374,0.38510585,0.3597567
0.16182496,0.34835178,0.48982325
0.07744906,0.16345845,0.75909245
0.13725254,0.2853889,0.5773586
0.21912456,0.38610718,0.39476827
0.07158989,0.082805105,0.845605
0.1589675,0.35607874,0.48495376
0.09634198,0.23298502,0.670673
0.22915623,0.35174575,0.41909805
0.1610209,0.33320832,0.5057708
0.17579336,0.36719403,0.4570126
0.123157,0.28426135,0.5925817
0.1243914,0.31619844,0.55941015
0.14976692,0.38631442,0.46391866
0.06602155,0.072063215,0.86191523
0.18291572,0.34505758,0.47202674
0.090327084,0.12154833,0.78812456
0.1764054,0.31382775,0.5097668
0.18567653,0.42400706,0.39031637
0.102125205,0.23578863,0.6620862
0.123767965,0.2592474,0.6169846
0.09106672,0.22446911,0.68446416
0.13184926,0.2836331,0.5845176
0.08857235,0.08499022,0.8264375
0.0850775,0.16798629,0.7469362
0.11226105,0.22731319,0.6604258
0.19590518,0.39680368,0.40729108
0.16441002,0.22753382,0.6080562
0.12922543,0.14811593,0.7226586
0.10002907,0.23593794,0.664033
0.1630867,0.34269574,0.49421757
0.26294816,0.19225508,0.54479676
0.129979,0.30831054,0.5617105
0.1225869,0.32108104,0.55633205
0.21152529,0.36306813,0.4254066
0.10812181,0.26192665,0.62995154
0.1103606,0.23847005,0.6511693
0.14568996,0.1478113,0.7064987
0.0779472,0.12549847,0.79655427
0.16154252,0.33658665,0.5018709
0.1376657,0.2976519,0.5646824
0.1430486,0.3008157,0.55613565
0.11676342,0.13753617,0.7457004
0.10132854,0.102179006,0.7964924
0.09177531,0.1967646,0.71146005
0.15532202,0.36781982,0.4768582
0.10714455,0.20383616,0.68901926
0.07021448,0.09417239,0.83561313
0.08412106,0.10718303,0.80869585
0.18086192,0.34143597,0.47770214
0.32135713,0.37624377,0.30239913
0.11994353,0.2589966,0.6210599
0.072726905,0.090264164,0.8370089
0.17299178,0.29119813,0.53581005
0.36784717,0.16798149,0.46417132
0.107687205,0.12923525,0.76307756
0.16034047,0.30005452,0.539605
0.37091473,0.3430104,0.28607485
0.098246425,0.1517225,0.75003105
0.16017891,0.35803425,0.48178688
0.13129975,0.35114557,0.5175547
0.07078516,0.088608325,0.8406066
0.1059478,0.17900184,0.71505034
0.12441772,0.27426612,0.60131615
0.16433123,0.36667424,0.46899453
0.079421125,0.096178904,0.8244
0.09799451,0.11821422,0.78379124
0.091193035,0.19462699,0.71418
0.2589956,0.36338827,0.37761617
0.09770752,0.11677709,0.78551537
0.1389885,0.25353804,0.6074735
0.16373453,0.3211288,0.51513666
0.17864326,0.38374162,0.43761516
0.086894125,0.10730355,0.80580235
0.11038828,0.28121072,0.60840106
0.09452005,0.20489208,0.70058787
0.13731378,0.36867982,0.49400634
0.12215364,0.25561363,0.62223274
0.19983584,0.41641796,0.38374627
0.16437705,0.407804,0.42781895
0.10895387,0.21436095,0.67668515
0.06797998,0.078634456,0.85338557
0.14572875,0.29502225,0.55924904
0.104275845,0.12989695,0.7658272
0.07965794,0.13365442,0.7866877
0.22810207,0.4117087,0.3601892
0.08681144,0.08422346,0.8289651
0.20047393,0.37203285,0.4274932
0.13302185,0.14378749,0.72319067
0.19142891,0.34006765,0.46850342
0.08782387,0.19478938,0.7173867
0.11969438,0.27757925,0.60272634
0.14064112,0.3008371,0.55852175
0.25831035,0.35209402,0.3895956
0.068183,0.08220511,0.8496119
0.084105544,0.14650886,0.7693856
0.16868344,0.32104543,0.51027113
0.11588128,0.2596921,0.6244266
0.14407098,0.27859542,0.5773336
0.083668,0.100082405,0.81624955
0.13785775,0.29145044,0.5706918
0.10608522,0.20957996,0.6843348
0.10179861,0.22317016,0.6750312
0.44933707,0.33593175,0.21473117
0.17129436,0.35863143,0.47007418
0.1494009,0.21016812,0.6404309
0.12226756,0.26694354,0.6107889
0.066722706,0.07901451,0.8542628
0.075020485,0.10189283,0.8230867
0.08113961,0.14103942,0.777821
0.09911487,0.16034678,0.74053836
0.06800138,0.07237379,0.85962486
0.07044235,0.08703285,0.84252477
0.07785078,0.12025421,0.801895
0.17685495,0.30036393,0.52278113
0.12718639,0.2750798,0.59773386
0.10946444,0.21781334,0.6727222
0.10921549,0.2341542,0.65663034
0.0975602,0.22587493,0.6765649
0.16254646,0.38475618,0.45269743
0.16564454,0.36270767,0.47164774
0.12632956,0.2921781,0.58149236
0.12582116,0.26661247,0.6075664
0.13337983,0.34179294,0.52482724
0.13879375,0.27221444,0.5889918
0.112317294,0.1642373,0.72344536
0.24036148,0.41728675,0.3423518
0.17479432,0.36198556,0.4632201
0.06770943,0.07832151,0.85396904
0.21901184,0.41557494,0.36541328
0.19953036,0.3277944,0.4726753
0.067615755,0.07621771,0.8561665
0.1041676,0.14718445,0.748648
0.12451509,0.14471313,0.7307718
0.20222113,0.38523048,0.41254836
0.18726176,0.38668483,0.4260534
0.20246111,0.4759116,0.32162726
0.082547426,0.10414,0.8133126
0.12608825,0.2349013,0.6390105
0.15764514,0.23793477,0.60442007
0.067028135,0.07856895,0.8544029
0.11185115,0.2705627,0.61758614
0.22893181,0.1546173,0.61645085
0.07915515,0.15574035,0.7651045
0.1701859,0.41490972,0.41490442
0.11811539,0.25541446,0.6264702
0.18504216,0.38317737,0.43178046
0.09717709,0.16197282,0.7408501
0.17722926,0.3745914,0.4481793
0.097916484,0.22294052,0.679143
0.09817396,0.18118276,0.7206432
0.06694541,0.079442434,0.8536122
0.11193499,0.29069138,0.5973736
0.12505011,0.24863864,0.62631124
0.10776183,0.25530237,0.6369358
0.08571058,0.14162242,0.772667
0.1398664,0.31747708,0.54265654
0.09264687,0.18228705,0.7250661
0.08318791,0.13639492,0.78041714
0.29098684,0.40081486,0.30819824
0.09053657,0.17503895,0.7344245
0.16605397,0.33880988,0.49513617
0.08953171,0.21201459,0.69845366
0.099649616,0.11389441,0.7864559
0.2211861,0.3292462,0.4495677
0.10128634,0.21865785,0.6800558
0.15183286,0.38927564,0.45889154
0.08782482,0.11101902,0.80115616
0.08825017,0.08415152,0.82759833
0.16759036,0.33619016,0.49621952
0.16602114,0.38095704,0.45302188
0.11394622,0.28182238,0.60423136
0.08758839,0.16937979,0.74303186
0.08528831,0.09335491,0.8213568
0.09022888,0.18649945,0.7232717
0.14958896,0.16003023,0.6903809
0.1687973,0.3853166,0.44588608
0.102002,0.21636073,0.6816373
0.06824543,0.081364684,0.8503899
0.080815345,0.16508198,0.75410265
0.14189327,0.3231042,0.5350026
0.11276254,0.27488995,0.61234754
0.117560446,0.25157312,0.63086647
0.081081785,0.094322294,0.8245959
0.07779974,0.10664083,0.81555945
0.06886208,0.08059426,0.8505437
0.18250716,0.34675446,0.47073838
0.14662515,0.14434312,0.7090317
0.1617787,0.40777725,0.4304441
0.17719777,0.37459952,0.44820273
0.11342949,0.23908177,0.6474887
0.07347515,0.093248785,0.8332761
0.118071,0.1851792,0.6967498
0.42366505,0.31003618,0.2662988
0.13842513,0.25411937,0.6074555
0.10552144,0.18195245,0.7125261
0.095927276,0.110353485,0.79371923
0.1681032,0.34041557,0.49148124
0.072130814,0.09130271,0.8365665
0.06546331,0.07200173,0.86253494
0.23980987,0.40489095,0.35529914
0.13012494,0.13746223,0.7324128
0.07321491,0.09050265,0.83628243
0.11411971,0.26270005,0.6231802
0.1593819,0.34012082,0.5004973
0.22031155,0.34343737,0.436251
0.17114694,0.31862742,0.5102256
0.1964297,0.41599312,0.3875772
0.14022867,0.27401805,0.58575326
0.08143538,0.08481898,0.8337456
0.07939656,0.12671314,0.7938903
0.1574649,0.27424553,0.5682896
0.15068299,0.39493895,0.454378
0.27877322,0.3790108,0.34221599
0.08950393,0.17126673,0.7392294
0.09226348,0.11384841,0.79388815
0.095336676,0.21498604,0.6896773
0.10677138,0.22304177,0.6701868
0.13208906,0.32777026,0.54014075
0.17391402,0.40829504,0.41779095
0.07668724,0.14897156,0.7743412
0.13488491,0.2597206,0.60539454
0.12560734,0.28289136,0.59150124
0.14488214,0.25836828,0.59674954
0.06885407,0.07857542,0.8525705
0.09328659,0.12944388,0.7772695
0.11693307,0.13738213,0.7456848
0.39998055,0.34957775,0.25044173
0.06770007,0.07844889,0.853851
0.15245199,0.3453802,0.5021678
0.2325379,0.3071154,0.46034667
0.10729076,0.26751393,0.6251953
0.15738322,0.4097173,0.4328995
0.1618801,0.3341099,0.50401
0.18291211,0.3684024,0.4486855
0.11916815,0.20982474,0.67100716
0.077867374,0.0989165,0.82321614
0.06642047,0.072493464,0.861086
0.17978942,0.3180582,0.5021524
0.06945083,0.091734156,0.838815
0.10158104,0.17813128,0.7202877
0.16498196,0.29988992,0.5351281
0.13495357,0.30549198,0.55955446
0.095122576,0.13312595,0.7717515
0.14350758,0.33453715,0.5219553
0.11128601,0.24873765,0.6399763
0.17271191,0.4143911,0.41289702
0.069711745,0.08694092,0.8433473
0.32450825,0.30088082,0.3746109
0.14462373,0.34893468,0.5064416
0.072240084,0.092423305,0.8353366
0.3008233,0.4101414,0.2890353
0.1997743,0.36593395,0.43429172
0.06736957,0.080125675,0.8525048
0.08998877,0.19836172,0.7116495
0.073243335,0.09298791,0.8337688
0.18570645,0.3352313,0.4790622
0.24715135,0.37456098,0.3782876
0.07450444,0.10840333,0.81709224
0.091821164,0.18442777,0.72375107
0.10350498,0.18572098,0.71077406
0.24707395,0.42112863,0.33179742
0.11358943,0.25113872,0.63527185
0.18034233,0.38587368,0.433784
0.0706768,0.09604805,0.8332752
0.170919,0.35934058,0.4697404
0.16990647,0.3497896,0.4803039
0.2030208,0.35072204,0.44625714
0.19356452,0.35277054,0.4536649
0.06808128,0.08192911,0.84998965
0.08738373,0.17125294,0.74136335
0.08178125,0.1418579,0.7763608
0.19744532,0.35771227,0.44484243
0.2143682,0.42128643,0.36434537
0.44552177,0.3382593,0.21621898
0.13777986,0.31654093,0.5456792
0.1533582,0.1514031,0.69523865
0.14989203,0.38901132,0.46109667
0.13144502,0.15553801,0.713017
0.24277905,0.4159787,0.34124228
0.07822214,0.11558704,0.8061908
0.13978891,0.31564203,0.5445691
0.12508553,0.25602338,0.61889106
0.13005477,0.15530933,0.71463585
0.23097143,0.281524,0.48750457
0.10369586,0.105082124,0.79122204
0.19104682,0.25938717,0.54956603
0.073281854,0.0878032,0.838915
0.07447093,0.10984356,0.8156856
0.123286195,0.23494837,0.6417654
0.109951034,0.22311865,0.6669303
0.08822388,0.17270114,0.73907495
0.13953829,0.3047458,0.55571586
0.11203468,0.23502685,0.6529385
0.076136895,0.10521741,0.8186457
0.07052831,0.08252701,0.8469447
0.088682465,0.2191686,0.6921489
0.28779793,0.39030296,0.32189912
0.106578276,0.25424397,0.63917774
0.08112009,0.08622142,0.83265847
0.15210785,0.3257045,0.5221877
0.0885838,0.11019199,0.8012242
0.10805658,0.21661302,0.67533034
0.20280749,0.40359044,0.3936021
0.090313815,0.17205948,0.7376267
0.088917166,0.18079506,0.73028773
0.160119,0.38461947,0.4552616
0.17588277,0.41317907,0.4109381
0.14570703,0.28587887,0.56841415
0.124090075,0.29943568,0.57647425
0.07661975,0.11895678,0.80442345
0.06984927,0.08661461,0.8435361
0.13042264,0.4132631,0.45631418
0.06860988,0.078296736,0.8530934
0.083442315,0.07921644,0.8373412
0.15566842,0.32163492,0.5226967
0.10238704,0.23924673,0.6583662
0.12215791,0.25685614,0.6209859
0.097056665,0.12361623,0.7793271
0.106741,0.23292546,0.6603336
0.18490833,0.38514125,0.42995042
0.18009143,0.30771178,0.5121968
0.12326214,0.25477433,0.6219635
0.15564543,0.30049968,0.5438549
0.1195511,0.2872607,0.59318817
0.15036762,0.22900645,0.6206259
0.12095613,0.27365577,0.60538805
0.066451065,0.07521122,0.8583377
0.10422132,0.2541209,0.64165777
0.09149177,0.10205212,0.8064561
0.07841206,0.076368496,0.8452195
0.2526664,0.40189192,0.34544164
0.08889788,0.20764333,0.7034588
0.093937,0.19889937,0.7071636
0.098352335,0.21516086,0.68648684
0.1166588,0.18124698,0.7020942
0.10167305,0.15715495,0.741172
0.06985544,0.09878622,0.8313584
0.16382846,0.33040023,0.50577134
0.077485055,0.09698061,0.82553434
0.18257071,0.29186222,0.52556705
0.15919542,0.36199462,0.47880998
0.25412914,0.37013268,0.37573817
0.14350572,0.27613136,0.5803629
0.11842238,0.15011738,0.7314602
0.11100927,0.10186931,0.7871214
0.09027595,0.10736332,0.8023607
0.10219803,0.1791995,0.7186025
0.0750182,0.11441929,0.81056255
0.087931484,0.17645465,0.7356139
0.10954013,0.23694558,0.65351427
0.20280035,0.38836095,0.4088387
0.095915996,0.13691556,0.76716846
0.2131157,0.3230365,0.46384776
0.11349213,0.21211892,0.67438895
0.09946327,0.10111629,0.7994204
0.17080694,0.33035874,0.49883428
0.20317765,0.35029078,0.44653162
0.11370478,0.263987,0.62230825
0.09876742,0.17766051,0.723572
0.13887016,0.153628,0.70750177
0.16221249,0.36073402,0.47705355
0.066519804,0.07667873,0.85680145
0.1594204,0.37515068,0.46542892
0.10436412,0.10270953,0.7929263
0.3464412,0.31491137,0.33864743
0.11525533,0.24385017,0.64089453
0.08117007,0.084977426,0.8338525
0.13662033,0.3360304,0.5273493
0.18607171,0.34926775,0.4646605
0.14796986,0.21192636,0.6401038
0.11954293,0.20571274,0.67474437
0.16867156,0.34677073,0.48455772
0.11707128,0.28043887,0.6024899
0.088408485,0.15781772,0.75377375
0.1048554,0.15188658,0.74325806
0.1110678,0.23019639,0.6587358
0.13357177,0.29041117,0.5760171
0.07749908,0.12563148,0.79686946
0.082907766,0.13751055,0.7795817
0.12021819,0.250863,0.62891877
0.10230689,0.16907693,0.72861624
0.124538265,0.15392785,0.7215339
0.16409318,0.33477172,0.5011351
0.07606915,0.1034675,0.82046336
0.092442356,0.100345805,0.8072118
0.13130943,0.30643597,0.56225455
0.08432599,0.14369069,0.77198327
0.1419254,0.29219463,0.56587994
0.21357435,0.37646908,0.40995654
0.15970641,0.34505266,0.49524096
0.16866061,0.35721678,0.47412258
0.31857756,0.4098959,0.27152655
0.10774838,0.21142624,0.68082535
0.123759106,0.2758048,0.6004361
0.3107255,0.36502883,0.32424566
0.10190729,0.16380334,0.73428935
0.08372335,0.10909773,0.807179
0.28282714,0.4048214,0.3123515
0.14896668,0.30607787,0.54495543
0.09911354,0.11687545,0.784011
0.13990341,0.32537878,0.53471786
0.079477996,0.09285787,0.82766414
0.171401,0.20352803,0.625071
0.09459453,0.099294335,0.80611116
0.11839867,0.26469135,0.61691
0.1254509,0.2258247,0.64872444
0.19886321,0.3068289,0.4943079
0.15713042,0.37520245,0.46766713
0.15621647,0.37532607,0.46845746
0.11477898,0.26613477,0.61908627
0.2943135,0.34431896,0.36136752
0.11690193,0.27257526,0.6105228
0.44552177,0.3382593,0.21621898
0.112145215,0.15688182,0.73097295
0.1592711,0.35676304,0.48396584
0.12482924,0.22834893,0.64682186
0.07228548,0.097165674,0.8305488
0.1017442,0.14527155,0.7529843
0.14029053,0.31950855,0.5402009
0.08175431,0.095521994,0.8227236
0.13041879,0.4089064,0.46067485
0.08031325,0.10350402,0.81618273
0.094397336,0.13225216,0.77335054
0.14639328,0.35625416,0.49735257
0.10896104,0.12217073,0.7688682
0.13341898,0.1537413,0.7128397
0.16131762,0.304712,0.53397036
0.16170464,0.3811019,0.45719343
0.13406087,0.28883114,0.57710797
0.14326982,0.32301247,0.5337177
0.1075531,0.2603847,0.6320622
0.13388114,0.36228922,0.50382966
0.1256506,0.17321055,0.7011389
0.16616412,0.33650172,0.4973341
0.14327666,0.3389915,0.51773185
0.10385482,0.17267828,0.7234669
0.096672796,0.15030155,0.75302565
0.067338265,0.07818961,0.85447216
0.08807481,0.10331943,0.8086058
0.07844258,0.11766269,0.80389476
0.15925114,0.3934352,0.44731367
0.17494994,0.26462337,0.56042665
0.18962312,0.39139718,0.41897973
0.10799238,0.129841,0.7621666
0.12132644,0.27970532,0.59896827
0.10766632,0.22565077,0.6666829
0.17241265,0.41901365,0.40857375
0.07674249,0.117486015,0.80577147
0.16339853,0.37544197,0.46115947
0.13168047,0.27224666,0.59607285
0.09836618,0.16107333,0.74056053
